id,year,state_name,state_code,cause,gender,number_of_deaths
14547,2022,Maharashtra,27,Marriage Related Issues (Extra Marital Affairs),Female,46
14548,2022,Maharashtra,27,Marriage Related Issues (Extra Marital Affairs),Male,84
14550,2022,Maharashtra,27,Marriage Related Issues (Non-Settlement Of Marriage),Female,131
14551,2022,Maharashtra,27,Marriage Related Issues (Non-Settlement Of Marriage),Male,382
14553,2022,Maharashtra,27,Marriage Related Issues (Others),Female,57
14554,2022,Maharashtra,27,Marriage Related Issues (Others),Male,124
14556,2022,Maharashtra,27,Marriage Related Issues (Total),Female,354
14557,2022,Maharashtra,27,Marriage Related Issues (Total),Male,697
14559,2022,Maharashtra,27,Other Causes,Female,223
14560,2022,Maharashtra,27,Other Causes,Male,820
14561,2022,Maharashtra,27,Other Causes,Transgender,1
14563,2022,Maharashtra,27,"Physical Abuse (Rape, Etc.)",Male,1
14565,2022,Maharashtra,27,Poverty,Female,33
14566,2022,Maharashtra,27,Poverty,Male,369
14568,2022,Maharashtra,27,Professional/Career Problem,Female,52
14569,2022,Maharashtra,27,Professional/Career Problem,Male,588
14571,2022,Maharashtra,27,Property Dispute,Female,19
14572,2022,Maharashtra,27,Property Dispute,Male,227
14574,2022,Maharashtra,27,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,44
14575,2022,Maharashtra,27,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,151
14577,2022,Maharashtra,27,Unemployment,Female,54
14578,2022,Maharashtra,27,Unemployment,Male,588
14583,2022,Manipur,14,Causes Not Known,Female,2
14584,2022,Manipur,14,Causes Not Known,Male,4
14596,2022,Manipur,14,Fall In Social Reputation,Male,1
14598,2022,Manipur,14,Family Problems,Female,7
14599,2022,Manipur,14,Family Problems,Male,6
14649,2022,Manipur,14,Other Causes,Female,1
14659,2022,Manipur,14,Professional/Career Problem,Male,5
14673,2022,Meghalaya,17,Causes Not Known,Female,4
14674,2022,Meghalaya,17,Causes Not Known,Male,14
14677,2022,Meghalaya,17,Death Of Dear Person,Male,1
14680,2022,Meghalaya,17,Drug Abuse/Alcoholic Addiction,Male,29
14683,2022,Meghalaya,17,Failure In Examination,Male,4
14685,2022,Meghalaya,17,Fall In Social Reputation,Female,4
14686,2022,Meghalaya,17,Fall In Social Reputation,Male,17
14688,2022,Meghalaya,17,Family Problems,Female,7
14689,2022,Meghalaya,17,Family Problems,Male,36
14692,2022,Meghalaya,17,Ideological Causes/Hero Worshipping,Male,2
14703,2022,Meghalaya,17,Illness (Insanity/Mental Illness),Female,6
14704,2022,Meghalaya,17,Illness (Insanity/Mental Illness),Male,30
14710,2022,Meghalaya,17,Illness (Paralysis),Male,2
14712,2022,Meghalaya,17,Illness (Total),Female,6
14713,2022,Meghalaya,17,Illness (Total),Male,32
14718,2022,Meghalaya,17,Love Affairs,Female,15
14719,2022,Meghalaya,17,Love Affairs,Male,10
14721,2022,Meghalaya,17,Marriage Related Issues (Divorce),Female,1
14722,2022,Meghalaya,17,Marriage Related Issues (Divorce),Male,2
14727,2022,Meghalaya,17,Marriage Related Issues (Extra Marital Affairs),Female,2
14730,2022,Meghalaya,17,Marriage Related Issues (Non-Settlement Of Marriage),Female,1
14731,2022,Meghalaya,17,Marriage Related Issues (Non-Settlement Of Marriage),Male,2
14736,2022,Meghalaya,17,Marriage Related Issues (Total),Female,4
14737,2022,Meghalaya,17,Marriage Related Issues (Total),Male,4
14742,2022,Meghalaya,17,"Physical Abuse (Rape, Etc.)",Female,1
14746,2022,Meghalaya,17,Poverty,Male,4
14751,2022,Meghalaya,17,Property Dispute,Female,2
14752,2022,Meghalaya,17,Property Dispute,Male,1
14754,2022,Meghalaya,17,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,5
14755,2022,Meghalaya,17,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,9
14757,2022,Meghalaya,17,Unemployment,Female,1
14758,2022,Meghalaya,17,Unemployment,Male,1
14761,2022,Mizoram,15,Bankruptcy Or Indebtedness,Male,3
14769,2022,Mizoram,15,Drug Abuse/Alcoholic Addiction,Female,9
14770,2022,Mizoram,15,Drug Abuse/Alcoholic Addiction,Male,61
14778,2022,Mizoram,15,Family Problems,Female,6
14779,2022,Mizoram,15,Family Problems,Male,21
14793,2022,Mizoram,15,Illness (Insanity/Mental Illness),Female,3
14794,2022,Mizoram,15,Illness (Insanity/Mental Illness),Male,23
14802,2022,Mizoram,15,Illness (Total),Female,3
14803,2022,Mizoram,15,Illness (Total),Male,23
14806,2022,Mizoram,15,Impotency/Infertility,Male,1
14809,2022,Mizoram,15,Love Affairs,Male,6
14812,2022,Mizoram,15,Marriage Related Issues (Divorce),Male,2
14827,2022,Mizoram,15,Marriage Related Issues (Total),Male,2
14836,2022,Mizoram,15,Poverty,Male,7
14848,2022,Mizoram,15,Unemployment,Male,11
14850,2022,Nagaland,13,Bankruptcy Or Indebtedness,Female,1
14851,2022,Nagaland,13,Bankruptcy Or Indebtedness,Male,3
14853,2022,Nagaland,13,Causes Not Known,Female,4
14854,2022,Nagaland,13,Causes Not Known,Male,17
14860,2022,Nagaland,13,Drug Abuse/Alcoholic Addiction,Male,2
14863,2022,Nagaland,13,Failure In Examination,Male,1
14866,2022,Nagaland,13,Fall In Social Reputation,Male,1
14869,2022,Nagaland,13,Family Problems,Male,8
14898,2022,Nagaland,13,Love Affairs,Female,2
14899,2022,Nagaland,13,Love Affairs,Male,1
14902,2022,Nagaland,13,Marriage Related Issues (Divorce),Male,2
14907,2022,Nagaland,13,Marriage Related Issues (Extra Marital Affairs),Female,1
14908,2022,Nagaland,13,Marriage Related Issues (Extra Marital Affairs),Male,1
14916,2022,Nagaland,13,Marriage Related Issues (Total),Female,1
14917,2022,Nagaland,13,Marriage Related Issues (Total),Male,3
14926,2022,Nagaland,13,Poverty,Male,1
14931,2022,Nagaland,13,Property Dispute,Female,1
14932,2022,Nagaland,13,Property Dispute,Male,1
14934,2022,Nagaland,13,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,1
14938,2022,Nagaland,13,Unemployment,Male,1
14940,2022,Odisha,21,Bankruptcy Or Indebtedness,Female,28
14943,2022,Odisha,21,Causes Not Known,Female,1370
14944,2022,Odisha,21,Causes Not Known,Male,166
14952,2022,Odisha,21,Failure In Examination,Female,19
14953,2022,Odisha,21,Failure In Examination,Male,18
14958,2022,Odisha,21,Family Problems,Female,1877
14959,2022,Odisha,21,Family Problems,Male,1154
14988,2022,Odisha,21,Love Affairs,Female,2
14989,2022,Odisha,21,Love Affairs,Male,25
14994,2022,Odisha,21,Marriage Related Issues (Dowry Related Issues),Female,30
15003,2022,Odisha,21,Marriage Related Issues (Others),Female,7
15006,2022,Odisha,21,Marriage Related Issues (Total),Female,37
15009,2022,Odisha,21,Other Causes,Female,593
15010,2022,Odisha,21,Other Causes,Male,787
15018,2022,Odisha,21,Professional/Career Problem,Female,6
15024,2022,Odisha,21,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,25
15027,2022,Odisha,21,Unemployment,Female,33
15033,2022,Puducherry,34,Causes Not Known,Female,24
15034,2022,Puducherry,34,Causes Not Known,Male,28
15040,2022,Puducherry,34,Drug Abuse/Alcoholic Addiction,Male,8
15048,2022,Puducherry,34,Family Problems,Female,17
15049,2022,Puducherry,34,Family Problems,Male,119
15050,2022,Puducherry,34,Family Problems,Transgender,1
15063,2022,Puducherry,34,Illness (Insanity/Mental Illness),Female,2
15064,2022,Puducherry,34,Illness (Insanity/Mental Illness),Male,2
15066,2022,Puducherry,34,Illness (Other Prolonged Illness),Female,6
15067,2022,Puducherry,34,Illness (Other Prolonged Illness),Male,67
15072,2022,Puducherry,34,Illness (Total),Female,8
15073,2022,Puducherry,34,Illness (Total),Male,69
15078,2022,Puducherry,34,Love Affairs,Female,3
15079,2022,Puducherry,34,Love Affairs,Male,5
15084,2022,Puducherry,34,Marriage Related Issues (Dowry Related Issues),Female,1
15096,2022,Puducherry,34,Marriage Related Issues (Total),Female,1
15099,2022,Puducherry,34,Other Causes,Female,70
15100,2022,Puducherry,34,Other Causes,Male,128
15120,2022,Punjab,3,Bankruptcy Or Indebtedness,Female,1
15121,2022,Punjab,3,Bankruptcy Or Indebtedness,Male,108
15123,2022,Punjab,3,Causes Not Known,Female,4
15124,2022,Punjab,3,Causes Not Known,Male,60
15126,2022,Punjab,3,Death Of Dear Person,Female,5
15127,2022,Punjab,3,Death Of Dear Person,Male,17
15130,2022,Punjab,3,Drug Abuse/Alcoholic Addiction,Male,54
15132,2022,Punjab,3,Failure In Examination,Female,10
15133,2022,Punjab,3,Failure In Examination,Male,4
15135,2022,Punjab,3,Fall In Social Reputation,Female,8
15136,2022,Punjab,3,Fall In Social Reputation,Male,41
15138,2022,Punjab,3,Family Problems,Female,133
15139,2022,Punjab,3,Family Problems,Male,273
15142,2022,Punjab,3,Ideological Causes/Hero Worshipping,Male,1
15148,2022,Punjab,3,Illness (Aids/Std),Male,5
15150,2022,Punjab,3,Illness (Cancer),Female,1
15151,2022,Punjab,3,Illness (Cancer),Male,9
15153,2022,Punjab,3,Illness (Insanity/Mental Illness),Female,177
15154,2022,Punjab,3,Illness (Insanity/Mental Illness),Male,841
15156,2022,Punjab,3,Illness (Other Prolonged Illness),Female,12
15157,2022,Punjab,3,Illness (Other Prolonged Illness),Male,45
15159,2022,Punjab,3,Illness (Paralysis),Female,1
15160,2022,Punjab,3,Illness (Paralysis),Male,5
15162,2022,Punjab,3,Illness (Total),Female,191
15163,2022,Punjab,3,Illness (Total),Male,905
15165,2022,Punjab,3,Impotency/Infertility,Female,2
15166,2022,Punjab,3,Impotency/Infertility,Male,2
15168,2022,Punjab,3,Love Affairs,Female,25
15169,2022,Punjab,3,Love Affairs,Male,53
15171,2022,Punjab,3,Marriage Related Issues (Divorce),Female,3
15172,2022,Punjab,3,Marriage Related Issues (Divorce),Male,3
15174,2022,Punjab,3,Marriage Related Issues (Dowry Related Issues),Female,11
15175,2022,Punjab,3,Marriage Related Issues (Dowry Related Issues),Male,2
15177,2022,Punjab,3,Marriage Related Issues (Extra Marital Affairs),Female,8
15178,2022,Punjab,3,Marriage Related Issues (Extra Marital Affairs),Male,18
15180,2022,Punjab,3,Marriage Related Issues (Non-Settlement Of Marriage),Female,51
15181,2022,Punjab,3,Marriage Related Issues (Non-Settlement Of Marriage),Male,39
15183,2022,Punjab,3,Marriage Related Issues (Others),Female,12
15184,2022,Punjab,3,Marriage Related Issues (Others),Male,18
15186,2022,Punjab,3,Marriage Related Issues (Total),Female,85
15187,2022,Punjab,3,Marriage Related Issues (Total),Male,80
15189,2022,Punjab,3,Other Causes,Female,5
15190,2022,Punjab,3,Other Causes,Male,29
15191,2022,Punjab,3,Other Causes,Transgender,1
15192,2022,Punjab,3,"Physical Abuse (Rape, Etc.)",Female,2
15195,2022,Punjab,3,Poverty,Female,17
15196,2022,Punjab,3,Poverty,Male,128
15198,2022,Punjab,3,Professional/Career Problem,Female,5
15199,2022,Punjab,3,Professional/Career Problem,Male,35
15201,2022,Punjab,3,Property Dispute,Female,7
15202,2022,Punjab,3,Property Dispute,Male,58
15204,2022,Punjab,3,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3
15205,2022,Punjab,3,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,10
15207,2022,Punjab,3,Unemployment,Female,8
15208,2022,Punjab,3,Unemployment,Male,71
15210,2022,Rajasthan,8,Bankruptcy Or Indebtedness,Female,1
15211,2022,Rajasthan,8,Bankruptcy Or Indebtedness,Male,12
15213,2022,Rajasthan,8,Causes Not Known,Female,207
15214,2022,Rajasthan,8,Causes Not Known,Male,655
15216,2022,Rajasthan,8,Death Of Dear Person,Female,4
15217,2022,Rajasthan,8,Death Of Dear Person,Male,8
15219,2022,Rajasthan,8,Drug Abuse/Alcoholic Addiction,Female,11
15220,2022,Rajasthan,8,Drug Abuse/Alcoholic Addiction,Male,174
15222,2022,Rajasthan,8,Failure In Examination,Female,47
15223,2022,Rajasthan,8,Failure In Examination,Male,60
15225,2022,Rajasthan,8,Fall In Social Reputation,Female,6
15226,2022,Rajasthan,8,Fall In Social Reputation,Male,19
15228,2022,Rajasthan,8,Family Problems,Female,598
15229,2022,Rajasthan,8,Family Problems,Male,1588
15232,2022,Rajasthan,8,Ideological Causes/Hero Worshipping,Male,1
15240,2022,Rajasthan,8,Illness (Cancer),Female,4
15241,2022,Rajasthan,8,Illness (Cancer),Male,15
15243,2022,Rajasthan,8,Illness (Insanity/Mental Illness),Female,105
15244,2022,Rajasthan,8,Illness (Insanity/Mental Illness),Male,381
15246,2022,Rajasthan,8,Illness (Other Prolonged Illness),Female,27
15247,2022,Rajasthan,8,Illness (Other Prolonged Illness),Male,102
15249,2022,Rajasthan,8,Illness (Paralysis),Female,1
15250,2022,Rajasthan,8,Illness (Paralysis),Male,6
15252,2022,Rajasthan,8,Illness (Total),Female,137
15253,2022,Rajasthan,8,Illness (Total),Male,504
15258,2022,Rajasthan,8,Love Affairs,Female,199
15259,2022,Rajasthan,8,Love Affairs,Male,330
15261,2022,Rajasthan,8,Marriage Related Issues (Divorce),Female,18
15262,2022,Rajasthan,8,Marriage Related Issues (Divorce),Male,11
15264,2022,Rajasthan,8,Marriage Related Issues (Dowry Related Issues),Female,20
15265,2022,Rajasthan,8,Marriage Related Issues (Dowry Related Issues),Male,23
15267,2022,Rajasthan,8,Marriage Related Issues (Extra Marital Affairs),Female,43
15268,2022,Rajasthan,8,Marriage Related Issues (Extra Marital Affairs),Male,56
15270,2022,Rajasthan,8,Marriage Related Issues (Non-Settlement Of Marriage),Female,86
15271,2022,Rajasthan,8,Marriage Related Issues (Non-Settlement Of Marriage),Male,152
15274,2022,Rajasthan,8,Marriage Related Issues (Others),Male,3
15276,2022,Rajasthan,8,Marriage Related Issues (Total),Female,167
15277,2022,Rajasthan,8,Marriage Related Issues (Total),Male,245
15280,2022,Rajasthan,8,Other Causes,Male,7
15285,2022,Rajasthan,8,Poverty,Female,5
15286,2022,Rajasthan,8,Poverty,Male,65
15288,2022,Rajasthan,8,Professional/Career Problem,Female,6
15289,2022,Rajasthan,8,Professional/Career Problem,Male,50
15291,2022,Rajasthan,8,Property Dispute,Female,14
15292,2022,Rajasthan,8,Property Dispute,Male,95
15294,2022,Rajasthan,8,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,10
15295,2022,Rajasthan,8,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,19
15297,2022,Rajasthan,8,Unemployment,Female,6
15298,2022,Rajasthan,8,Unemployment,Male,93
15301,2022,Sikkim,11,Bankruptcy Or Indebtedness,Male,1
15303,2022,Sikkim,11,Causes Not Known,Female,21
15304,2022,Sikkim,11,Causes Not Known,Male,67
15306,2022,Sikkim,11,Death Of Dear Person,Female,2
15307,2022,Sikkim,11,Death Of Dear Person,Male,2
15309,2022,Sikkim,11,Drug Abuse/Alcoholic Addiction,Female,7
15310,2022,Sikkim,11,Drug Abuse/Alcoholic Addiction,Male,61
15312,2022,Sikkim,11,Failure In Examination,Female,3
15313,2022,Sikkim,11,Failure In Examination,Male,1
15316,2022,Sikkim,11,Fall In Social Reputation,Male,1
15319,2022,Sikkim,11,Family Problems,Male,7
15331,2022,Sikkim,11,Illness (Cancer),Male,1
15333,2022,Sikkim,11,Illness (Insanity/Mental Illness),Female,19
15334,2022,Sikkim,11,Illness (Insanity/Mental Illness),Male,41
15336,2022,Sikkim,11,Illness (Other Prolonged Illness),Female,6
15337,2022,Sikkim,11,Illness (Other Prolonged Illness),Male,17
15342,2022,Sikkim,11,Illness (Total),Female,25
15343,2022,Sikkim,11,Illness (Total),Male,59
15348,2022,Sikkim,11,Love Affairs,Female,3
15349,2022,Sikkim,11,Love Affairs,Male,8
15357,2022,Sikkim,11,Marriage Related Issues (Extra Marital Affairs),Female,2
15358,2022,Sikkim,11,Marriage Related Issues (Extra Marital Affairs),Male,1
15360,2022,Sikkim,11,Marriage Related Issues (Non-Settlement Of Marriage),Female,1
15361,2022,Sikkim,11,Marriage Related Issues (Non-Settlement Of Marriage),Male,1
15363,2022,Sikkim,11,Marriage Related Issues (Others),Female,3
15364,2022,Sikkim,11,Marriage Related Issues (Others),Male,3
15366,2022,Sikkim,11,Marriage Related Issues (Total),Female,6
15367,2022,Sikkim,11,Marriage Related Issues (Total),Male,5
15370,2022,Sikkim,11,Other Causes,Male,4
15379,2022,Sikkim,11,Professional/Career Problem,Male,3
15385,2022,Sikkim,11,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,1
15388,2022,Sikkim,11,Unemployment,Male,6
15390,2022,Tamil Nadu,33,Bankruptcy Or Indebtedness,Female,115
15391,2022,Tamil Nadu,33,Bankruptcy Or Indebtedness,Male,729
15393,2022,Tamil Nadu,33,Causes Not Known,Female,34
15394,2022,Tamil Nadu,33,Causes Not Known,Male,140
15395,2022,Tamil Nadu,33,Causes Not Known,Transgender,1
15396,2022,Tamil Nadu,33,Death Of Dear Person,Female,212
15397,2022,Tamil Nadu,33,Death Of Dear Person,Male,388
15399,2022,Tamil Nadu,33,Drug Abuse/Alcoholic Addiction,Female,15
15400,2022,Tamil Nadu,33,Drug Abuse/Alcoholic Addiction,Male,2084
15401,2022,Tamil Nadu,33,Drug Abuse/Alcoholic Addiction,Transgender,1
15402,2022,Tamil Nadu,33,Failure In Examination,Female,72
15403,2022,Tamil Nadu,33,Failure In Examination,Male,49
15405,2022,Tamil Nadu,33,Fall In Social Reputation,Female,4
15406,2022,Tamil Nadu,33,Fall In Social Reputation,Male,13
15408,2022,Tamil Nadu,33,Family Problems,Female,2187
15409,2022,Tamil Nadu,33,Family Problems,Male,4626
15410,2022,Tamil Nadu,33,Family Problems,Transgender,7
15412,2022,Tamil Nadu,33,Ideological Causes/Hero Worshipping,Male,1
15414,2022,Tamil Nadu,33,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,1
15417,2022,Tamil Nadu,33,Illness (Aids/Std),Female,3
15418,2022,Tamil Nadu,33,Illness (Aids/Std),Male,10
15420,2022,Tamil Nadu,33,Illness (Cancer),Female,63
15421,2022,Tamil Nadu,33,Illness (Cancer),Male,86
15423,2022,Tamil Nadu,33,Illness (Insanity/Mental Illness),Female,445
15424,2022,Tamil Nadu,33,Illness (Insanity/Mental Illness),Male,812
15425,2022,Tamil Nadu,33,Illness (Insanity/Mental Illness),Transgender,1
15426,2022,Tamil Nadu,33,Illness (Other Prolonged Illness),Female,1712
15427,2022,Tamil Nadu,33,Illness (Other Prolonged Illness),Male,3438
15428,2022,Tamil Nadu,33,Illness (Other Prolonged Illness),Transgender,4
15429,2022,Tamil Nadu,33,Illness (Paralysis),Female,40
15430,2022,Tamil Nadu,33,Illness (Paralysis),Male,101
15432,2022,Tamil Nadu,33,Illness (Total),Female,2263
15433,2022,Tamil Nadu,33,Illness (Total),Male,4447
15434,2022,Tamil Nadu,33,Illness (Total),Transgender,5
15435,2022,Tamil Nadu,33,Impotency/Infertility,Female,40
15436,2022,Tamil Nadu,33,Impotency/Infertility,Male,47
15438,2022,Tamil Nadu,33,Love Affairs,Female,155
15439,2022,Tamil Nadu,33,Love Affairs,Male,371
15440,2022,Tamil Nadu,33,Love Affairs,Transgender,1
15441,2022,Tamil Nadu,33,Marriage Related Issues (Divorce),Female,5
15442,2022,Tamil Nadu,33,Marriage Related Issues (Divorce),Male,14
15444,2022,Tamil Nadu,33,Marriage Related Issues (Dowry Related Issues),Female,27
15445,2022,Tamil Nadu,33,Marriage Related Issues (Dowry Related Issues),Male,1
15447,2022,Tamil Nadu,33,Marriage Related Issues (Extra Marital Affairs),Female,19
15448,2022,Tamil Nadu,33,Marriage Related Issues (Extra Marital Affairs),Male,30
15450,2022,Tamil Nadu,33,Marriage Related Issues (Non-Settlement Of Marriage),Female,19
