id,year,state_name,state_code,profession,gender,number_of_deaths
12220,2022,Rajasthan,8,Self-Employed Persons [Business (Total)],Male,708
12221,2022,Rajasthan,8,Self-Employed Persons [Business (Total)],Transgender,0
12222,2022,Rajasthan,8,Self-Employed Persons [Business(Other Business)],Female,20
12223,2022,Rajasthan,8,Self-Employed Persons [Business(Other Business)],Male,287
12224,2022,Rajasthan,8,Self-Employed Persons [Business(Other Business)],Transgender,0
12225,2022,Rajasthan,8,Self-Employed Persons [Business(Tradesmen)],Female,12
12226,2022,Rajasthan,8,Self-Employed Persons [Business(Tradesmen)],Male,140
12227,2022,Rajasthan,8,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12228,2022,Rajasthan,8,Self-Employed Persons [Business(Vendor)],Female,14
12229,2022,Rajasthan,8,Self-Employed Persons [Business(Vendor)],Male,281
12230,2022,Rajasthan,8,Self-Employed Persons [Business(Vendor)],Transgender,0
12231,2022,Rajasthan,8,Self-Employed Persons(Total),Female,69
12232,2022,Rajasthan,8,Self-Employed Persons(Total),Male,919
12233,2022,Rajasthan,8,Self-Employed Persons(Total),Transgender,0
12234,2022,Rajasthan,8,Students,Female,237
12235,2022,Rajasthan,8,Students,Male,334
12236,2022,Rajasthan,8,Students,Transgender,0
12237,2022,Rajasthan,8,Unemployed Persons,Female,100
12238,2022,Rajasthan,8,Unemployed Persons,Male,542
12239,2022,Rajasthan,8,Unemployed Persons,Transgender,0
12240,2022,Sikkim,11,Daily Wage Earner,Female,0
12241,2022,Sikkim,11,Daily Wage Earner,Male,42
12242,2022,Sikkim,11,Daily Wage Earner,Transgender,0
12243,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
12244,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
12245,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12246,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,0
12247,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,1
12248,2022,Sikkim,11,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12249,2022,Sikkim,11,House Wife,Female,38
12250,2022,Sikkim,11,House Wife,Male,0
12251,2022,Sikkim,11,House Wife,Transgender,0
12252,2022,Sikkim,11,Other Persons,Female,0
12253,2022,Sikkim,11,Other Persons,Male,21
12254,2022,Sikkim,11,Other Persons,Transgender,0
12255,2022,Sikkim,11,Other Self-Employed Persons,Female,0
12256,2022,Sikkim,11,Other Self-Employed Persons,Male,25
12257,2022,Sikkim,11,Other Self-Employed Persons,Transgender,0
12258,2022,Sikkim,11,Persons Engaged In Farming Sector (Agricultural Laborers),Female,2
12259,2022,Sikkim,11,Persons Engaged In Farming Sector (Agricultural Laborers),Male,4
12260,2022,Sikkim,11,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12261,2022,Sikkim,11,Persons Engaged In Farming Sector (Total),Female,2
12262,2022,Sikkim,11,Persons Engaged In Farming Sector (Total),Male,5
12263,2022,Sikkim,11,Persons Engaged In Farming Sector (Total),Transgender,0
12264,2022,Sikkim,11,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,0
12265,2022,Sikkim,11,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,1
12266,2022,Sikkim,11,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12267,2022,Sikkim,11,Professionals/Salaried Persons (Private Sector Enterprises),Female,0
12268,2022,Sikkim,11,Professionals/Salaried Persons (Private Sector Enterprises),Male,17
12269,2022,Sikkim,11,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12270,2022,Sikkim,11,Professionals/Salaried Persons (Public Sector Undertaking),Female,0
12271,2022,Sikkim,11,Professionals/Salaried Persons (Public Sector Undertaking),Male,0
12272,2022,Sikkim,11,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12273,2022,Sikkim,11,Professionals/Salaried Persons (Total),Female,2
12274,2022,Sikkim,11,Professionals/Salaried Persons (Total),Male,36
12275,2022,Sikkim,11,Professionals/Salaried Persons (Total),Transgender,0
12276,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
12277,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,4
12278,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12279,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Total)],Female,2
12280,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Total)],Male,19
12281,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12282,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,0
12283,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,5
12284,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12285,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,2
12286,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,10
12287,2022,Sikkim,11,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12288,2022,Sikkim,11,Retired Persons,Female,1
12289,2022,Sikkim,11,Retired Persons,Male,4
12290,2022,Sikkim,11,Retired Persons,Transgender,0
12291,2022,Sikkim,11,Self-Employed Persons [Business (Total)],Female,1
12292,2022,Sikkim,11,Self-Employed Persons [Business (Total)],Male,4
12293,2022,Sikkim,11,Self-Employed Persons [Business (Total)],Transgender,0
12294,2022,Sikkim,11,Self-Employed Persons [Business(Other Business)],Female,0
12295,2022,Sikkim,11,Self-Employed Persons [Business(Other Business)],Male,2
12296,2022,Sikkim,11,Self-Employed Persons [Business(Other Business)],Transgender,0
12297,2022,Sikkim,11,Self-Employed Persons [Business(Tradesmen)],Female,1
12298,2022,Sikkim,11,Self-Employed Persons [Business(Tradesmen)],Male,2
12299,2022,Sikkim,11,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12300,2022,Sikkim,11,Self-Employed Persons [Business(Vendor)],Female,0
12301,2022,Sikkim,11,Self-Employed Persons [Business(Vendor)],Male,0
12302,2022,Sikkim,11,Self-Employed Persons [Business(Vendor)],Transgender,0
12303,2022,Sikkim,11,Self-Employed Persons(Total),Female,1
12304,2022,Sikkim,11,Self-Employed Persons(Total),Male,29
12305,2022,Sikkim,11,Self-Employed Persons(Total),Transgender,0
12306,2022,Sikkim,11,Students,Female,12
12307,2022,Sikkim,11,Students,Male,17
12308,2022,Sikkim,11,Students,Transgender,0
12309,2022,Sikkim,11,Unemployed Persons,Female,11
12310,2022,Sikkim,11,Unemployed Persons,Male,72
12311,2022,Sikkim,11,Unemployed Persons,Transgender,0
12312,2022,Tamil Nadu,33,Daily Wage Earner,Female,680
12313,2022,Tamil Nadu,33,Daily Wage Earner,Male,7190
12314,2022,Tamil Nadu,33,Daily Wage Earner,Transgender,6
12315,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,1
12316,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,31
12317,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12318,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,7
12319,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,83
12320,2022,Tamil Nadu,33,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12321,2022,Tamil Nadu,33,House Wife,Female,3093
12322,2022,Tamil Nadu,33,House Wife,Male,0
12323,2022,Tamil Nadu,33,House Wife,Transgender,0
12324,2022,Tamil Nadu,33,Other Persons,Female,95
12325,2022,Tamil Nadu,33,Other Persons,Male,238
12326,2022,Tamil Nadu,33,Other Persons,Transgender,2
12327,2022,Tamil Nadu,33,Other Self-Employed Persons,Female,57
12328,2022,Tamil Nadu,33,Other Self-Employed Persons,Male,1053
12329,2022,Tamil Nadu,33,Other Self-Employed Persons,Transgender,0
12330,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Agricultural Laborers),Female,39
12331,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Agricultural Laborers),Male,567
12332,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12333,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Total),Female,47
12334,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Total),Male,681
12335,2022,Tamil Nadu,33,Persons Engaged In Farming Sector (Total),Transgender,0
12336,2022,Tamil Nadu,33,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,8
12337,2022,Tamil Nadu,33,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,114
12338,2022,Tamil Nadu,33,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12339,2022,Tamil Nadu,33,Professionals/Salaried Persons (Private Sector Enterprises),Female,202
12340,2022,Tamil Nadu,33,Professionals/Salaried Persons (Private Sector Enterprises),Male,813
12341,2022,Tamil Nadu,33,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12342,2022,Tamil Nadu,33,Professionals/Salaried Persons (Public Sector Undertaking),Female,52
12343,2022,Tamil Nadu,33,Professionals/Salaried Persons (Public Sector Undertaking),Male,421
12344,2022,Tamil Nadu,33,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12345,2022,Tamil Nadu,33,Professionals/Salaried Persons (Total),Female,297
12346,2022,Tamil Nadu,33,Professionals/Salaried Persons (Total),Male,1555
12347,2022,Tamil Nadu,33,Professionals/Salaried Persons (Total),Transgender,0
12348,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,6
12349,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,41
12350,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12351,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Total)],Female,43
12352,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Total)],Male,321
12353,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12354,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,6
12355,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,43
12356,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12357,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,31
12358,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,237
12359,2022,Tamil Nadu,33,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12360,2022,Tamil Nadu,33,Retired Persons,Female,9
12361,2022,Tamil Nadu,33,Retired Persons,Male,103
12362,2022,Tamil Nadu,33,Retired Persons,Transgender,0
12363,2022,Tamil Nadu,33,Self-Employed Persons [Business (Total)],Female,73
12364,2022,Tamil Nadu,33,Self-Employed Persons [Business (Total)],Male,1364
12365,2022,Tamil Nadu,33,Self-Employed Persons [Business (Total)],Transgender,0
12366,2022,Tamil Nadu,33,Self-Employed Persons [Business(Other Business)],Female,32
12367,2022,Tamil Nadu,33,Self-Employed Persons [Business(Other Business)],Male,595
12368,2022,Tamil Nadu,33,Self-Employed Persons [Business(Other Business)],Transgender,0
12369,2022,Tamil Nadu,33,Self-Employed Persons [Business(Tradesmen)],Female,3
12370,2022,Tamil Nadu,33,Self-Employed Persons [Business(Tradesmen)],Male,229
12371,2022,Tamil Nadu,33,Self-Employed Persons [Business(Tradesmen)],Transgender,0
12372,2022,Tamil Nadu,33,Self-Employed Persons [Business(Vendor)],Female,38
12373,2022,Tamil Nadu,33,Self-Employed Persons [Business(Vendor)],Male,540
12374,2022,Tamil Nadu,33,Self-Employed Persons [Business(Vendor)],Transgender,0
12375,2022,Tamil Nadu,33,Self-Employed Persons(Total),Female,130
12376,2022,Tamil Nadu,33,Self-Employed Persons(Total),Male,2417
12377,2022,Tamil Nadu,33,Self-Employed Persons(Total),Transgender,0
12378,2022,Tamil Nadu,33,Students,Female,832
12379,2022,Tamil Nadu,33,Students,Male,583
12380,2022,Tamil Nadu,33,Students,Transgender,1
12381,2022,Tamil Nadu,33,Unemployed Persons,Female,416
12382,2022,Tamil Nadu,33,Unemployed Persons,Male,1452
12383,2022,Tamil Nadu,33,Unemployed Persons,Transgender,7
12384,2022,Telangana,36,Daily Wage Earner,Female,378
12385,2022,Telangana,36,Daily Wage Earner,Male,4135
12386,2022,Telangana,36,Daily Wage Earner,Transgender,0
12387,2022,Telangana,36,Farmers/Cultivators (Who Cultivate On Lease Land#),Female,0
12388,2022,Telangana,36,Farmers/Cultivators (Who Cultivate On Lease Land#),Male,0
12389,2022,Telangana,36,Farmers/Cultivators (Who Cultivate On Lease Land#),Transgender,0
12390,2022,Telangana,36,Farmers/Cultivators (Who Cultivate Their Own Land*),Female,5
12391,2022,Telangana,36,Farmers/Cultivators (Who Cultivate Their Own Land*),Male,173
12392,2022,Telangana,36,Farmers/Cultivators (Who Cultivate Their Own Land*),Transgender,0
12393,2022,Telangana,36,House Wife,Female,757
12394,2022,Telangana,36,House Wife,Male,0
12395,2022,Telangana,36,House Wife,Transgender,0
12396,2022,Telangana,36,Other Persons,Female,583
12397,2022,Telangana,36,Other Persons,Male,782
12398,2022,Telangana,36,Other Persons,Transgender,0
12399,2022,Telangana,36,Other Self-Employed Persons,Female,48
12400,2022,Telangana,36,Other Self-Employed Persons,Male,892
12401,2022,Telangana,36,Other Self-Employed Persons,Transgender,0
12402,2022,Telangana,36,Persons Engaged In Farming Sector (Agricultural Laborers),Female,0
12403,2022,Telangana,36,Persons Engaged In Farming Sector (Agricultural Laborers),Male,0
12404,2022,Telangana,36,Persons Engaged In Farming Sector (Agricultural Laborers),Transgender,0
12405,2022,Telangana,36,Persons Engaged In Farming Sector (Total),Female,5
12406,2022,Telangana,36,Persons Engaged In Farming Sector (Total),Male,173
12407,2022,Telangana,36,Persons Engaged In Farming Sector (Total),Transgender,0
12408,2022,Telangana,36,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Female,5
12409,2022,Telangana,36,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Male,173
12410,2022,Telangana,36,Persons Engaged In Farming Sector [Farmers/Cultivators (Total)],Transgender,0
12411,2022,Telangana,36,Professionals/Salaried Persons (Private Sector Enterprises),Female,105
12412,2022,Telangana,36,Professionals/Salaried Persons (Private Sector Enterprises),Male,609
12413,2022,Telangana,36,Professionals/Salaried Persons (Private Sector Enterprises),Transgender,0
12414,2022,Telangana,36,Professionals/Salaried Persons (Public Sector Undertaking),Female,19
12415,2022,Telangana,36,Professionals/Salaried Persons (Public Sector Undertaking),Male,59
12416,2022,Telangana,36,Professionals/Salaried Persons (Public Sector Undertaking),Transgender,0
12417,2022,Telangana,36,Professionals/Salaried Persons (Total),Female,135
12418,2022,Telangana,36,Professionals/Salaried Persons (Total),Male,726
12419,2022,Telangana,36,Professionals/Salaried Persons (Total),Transgender,0
12420,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Female,0
12421,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Male,3
12422,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Other Statutory Body/Etc.)],Transgender,0
12423,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Total)],Female,11
12424,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Total)],Male,58
12425,2022,Telangana,36,Professionals/Salaried Persons [Government Servants (Total)],Transgender,0
12426,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Female,2
12427,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Male,2
12428,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(Central/ Ut Govt. Servants)],Transgender,0
12429,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Female,9
12430,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Male,53
12431,2022,Telangana,36,Professionals/Salaried Persons [Government Servants(State Govt. Servants)],Transgender,0
12432,2022,Telangana,36,Retired Persons,Female,3
12433,2022,Telangana,36,Retired Persons,Male,21
12434,2022,Telangana,36,Retired Persons,Transgender,0
